material_id,predict_Band_gap_HSE
mp-738657,1.800919647
mp-753198,2.753927228
mp-753687,1.873323897
mp-755234,2.431358303
mp-756423,2.19980995
mp-759207,2.537560725
mp-759880,2.424778083
mp-765043,1.888522706
mp-770078,2.363487639
mp-770669,2.259265072
mp-772561,2.843416303
mp-773171,2.173527247
mp-774846,2.432597317
mp-776336,2.09191955
mp-779008,2.989509036
mp-779916,2.933701472
mp-9510,2.158811642
mp-9631,2.763209864
mp-996953,2.139933194
mvc-14332,2.09466305
mvc-4117,2.908503886
mvc-7861,2.750163864
mp-1023955,1.73263975
mp-1095440,2.383344047
mp-1105187,2.094219489
mp-1105845,2.566055767
mp-1114476,1.894177656
mp-1176659,2.917772411
mp-1178139,2.013378069
mp-1178849,2.501576669
mp-1180335,1.707889842
mp-1182828,2.527982136
mp-1193091,1.927317153
mp-1194701,1.989515264
mp-1195072,2.381212756
mp-1197993,1.715415908
mp-1200872,2.318862281
mp-1204101,1.891034464
mp-1204141,2.467235225
mp-1205736,2.392772244
mp-1213068,1.734812783
mp-1214817,2.033013483
mp-1217673,2.860184486
mp-1219591,2.430175592
mp-1223368,2.225301469
mp-1224197,1.914144483
mp-1227633,1.825256511
mp-1232185,2.332544038
mp-1245688,2.007822378
mp-1247493,1.924202589
mp-1262752,2.203907792
mp-1305099,1.80886665
mp-1641158,1.915531839
mp-19795,2.357203006
mp-23759,2.575057992
mp-27043,2.146324481
mp-27539,2.080692247
mp-27691,2.253721558
mp-29808,2.39174885
mp-30929,2.191513472
mp-31014,2.631509464
mp-31239,1.925048908
mp-31273,2.420078644
mp-32529,1.862352328
mp-34034,1.905802978
mp-3664,2.469943083
mp-4541,2.301538367
mp-505731,2.959980028
mp-542570,2.361632672
mp-556894,2.402452258
mp-557615,2.749623358
mp-560022,2.646207617
mp-627575,2.144257617
mp-643023,2.400805544
mp-650518,2.080280681
mp-675957,2.277159819
mp-676711,2.876742883
mp-683890,2.697611378
mp-696650,1.711343906
mp-697797,2.315254417
mp-752551,2.045527044
mp-754016,2.636713839
mp-754926,2.313314011
mp-759950,2.376403636
mp-759964,1.953936942
mp-761083,2.833800069
mp-764621,2.437782767
mp-769518,1.704301842
mp-772134,1.818269506
mp-777333,1.940237544
mp-8840,2.797194736
mvc-8058,2.872099206
mp-1029834,2.641280578
mp-1076194,2.043688658
mp-1174190,2.059836878
mp-1175329,1.927519283
mp-1175647,1.706856181
mp-1175726,1.740941678
mp-1178228,2.5083543
mp-1178281,2.030080885
mp-1183892,2.401910969
mp-1194337,2.278977485
mp-1195693,2.01839425
mp-1197495,2.486558408
mp-1198024,2.299573831
mp-1200457,2.753664936
mp-1202488,1.730280725
mp-1203433,2.450652281
mp-1208902,2.822712053
mp-1209688,2.922032861
mp-1219872,2.829644486
mp-1220839,1.912563831
mp-1228926,1.917837242
mp-1239488,1.78175825
mp-1247440,2.694490056
mp-1265679,1.939312181
mp-1319908,2.122990553
mp-1340,2.590562564
mp-1643890,2.157732406
mp-22473,1.923057939
mp-22945,1.851549158
mp-27716,2.060832544
mp-32531,2.773058181
mp-36031,1.932203781
mp-4988,2.608082769
mp-504098,2.038577586
mp-555223,2.923806017
mp-561641,2.992144761
mp-561817,2.791404069
mp-621938,1.788981392
mp-629082,2.149684275
mp-694534,2.947900325
mp-752513,2.498359544
mp-754453,1.804231933
mp-759797,2.176485408
mp-763790,2.090986294
mp-767162,2.164923453
mp-773432,2.318780103
mp-775328,1.974475653
mp-775644,1.867895456
mp-777519,1.798402358
mp-777798,1.921902622
mp-782720,1.837317119
mp-850982,2.116198103
mp-862787,2.448030528
mp-961673,1.810299733
mvc-10163,2.048697239
mvc-12050,1.889880244
mp-1019888,2.971334456
mp-1093719,1.880938556
mp-1096793,2.354453856
mp-1100509,1.713545014
mp-1103684,1.981782025
mp-1111520,2.480970372
mp-1173952,2.515591469
mp-1175905,1.740941678
mp-1182997,1.743178811
mp-1192405,2.193978472
mp-1194666,2.509283261
mp-1198793,2.122685147
mp-1199745,1.939313281
mp-1206913,2.448758675
mp-1219697,2.496976689
mp-1224817,2.384553225
mp-1226197,2.319030869
mp-1227925,2.796320989
mp-1232061,2.415233136
mp-1239324,2.462005589
mp-1245777,2.3462491
mp-1246285,2.176773533
mp-1248231,1.896856075
mp-1277038,2.502484267
mp-1281647,2.09696055
mp-1285223,2.339444903
mp-1305141,1.989712736
mp-1321587,1.934281589
mp-1641513,1.958924644
mp-19030,1.791528081
mp-19442,2.830017383
mp-22212,2.763720825
mp-23453,1.786491022
mp-29920,1.919397575
mp-32899,2.996609278
mp-4515,2.265534594
mp-540082,2.521760178
mp-541688,2.252242433
mp-562480,1.810679203
mp-616577,2.819596411
mp-623088,1.976920285
mp-640353,2.518911644
mp-648833,2.756725758
mp-675227,2.2553886
mp-753134,1.747226292
mp-753557,1.815143706
mp-754387,2.067084969
mp-754704,2.245408442
mp-755360,2.219556739
mp-755830,2.562216708
mp-756050,2.596612967
mp-756808,2.643216378
mp-757175,1.863154989
mp-759682,1.973966719
mp-763784,2.104650389
mp-769612,2.063138158
mp-776762,2.546097867
mp-777480,2.582261483
mp-778740,2.372773703
mp-850986,2.327145321
mp-8936,2.383852347
mp-9799,1.731940803
mvc-2651,2.078328014
mvc-3714,2.502645467
mp-1076759,1.716692797
mp-1112440,2.004137836
mp-1112889,2.798336269
mp-1174081,2.961371775
mp-1174283,1.745058764
mp-1175677,2.289165161
mp-1176309,2.318777017
mp-1176287,2.318777017
mp-1177394,2.228028975
mp-1194826,2.37230725
mp-1203780,2.322441772
mp-1218284,2.229933889
mp-1218286,1.837092925
mp-1218740,2.782253722
mp-1219616,2.342515494
mp-1220891,2.489987975
mp-1223803,2.840508672
mp-1226222,2.305263904
mp-1228759,2.202998737
mp-1232286,2.401429897
mp-1244594,2.489428931
mp-1245985,2.074340544
mp-1263230,2.216212297
mp-1274992,2.211291197
mp-1278643,2.055715714
mp-1302911,1.934390467
mp-1310605,2.139041031
mp-1639712,1.854851594
mp-1640236,2.135645439
mp-17057,2.335874103
mp-18244,2.229549247
mp-21781,2.996555878
mp-22598,2.284830675
mp-26421,2.942859492
mp-26974,1.807059697
mp-541087,2.095882556
mp-554999,2.941999789
mp-557904,2.974092275
mp-559307,2.300527683
mp-572291,2.179850275
mp-675244,2.951652153
mp-720533,1.952816047
mp-753760,1.712066478
mp-754541,2.732689644
mp-755369,2.797637003
mp-756075,2.839619914
mp-759669,2.226523908
mp-760364,2.687958217
mp-761024,2.043946172
mp-761098,2.876425194
mp-761124,2.169388442
mp-764410,1.825874756
mp-764595,2.256688281
mp-768519,2.771592944
mp-769018,2.892792117
mp-769474,1.967920464
mp-769551,2.085420094
mp-770652,2.613428058
mp-779443,2.428334581
mp-9270,2.091132311
mp-9889,2.835763408
mvc-14054,1.799823167
mvc-6096,2.866355175
mp-1012835,2.342289658
mp-1037258,2.073052086
mp-1076455,2.165059919
mp-1093560,1.733739297
mp-1095296,2.402355639
mp-1096995,2.603901167
mp-1105647,1.884039225
mp-1111155,1.98746285
mp-1176657,1.711283744
mp-1181480,2.978295919
mp-1194912,2.682566019
mp-1197636,2.325962836
mp-1197806,2.865715372
mp-1199680,2.089076002
mp-1205351,2.460818817
mp-1211819,2.820770114
mp-1219814,1.878110283
mp-1220504,2.952249083
mp-1221986,2.384254406
mp-12307,2.865729861
mp-1232063,2.539481947
mp-1247244,2.63157795
mp-1275124,1.922388028
mp-1288520,2.322542356
mp-1316383,1.773878803
mp-17947,1.818027039
mp-26177,1.760800617
mp-26388,2.154897661
mp-26632,2.153248536
mp-27168,2.477508072
mp-29388,2.631182681
mp-30078,2.6497577
mp-31629,1.754866619
mp-4784,2.859590594
mp-504265,1.732198097
mp-541259,2.784684856
mp-550008,2.017194333
mp-556604,2.019834708
mp-560144,2.827290353
mp-560331,2.761039578
mp-562177,2.066000064
mp-610491,2.713945119
mp-669376,2.143208878
mp-674420,2.672403567
mp-680387,1.729010703
mp-753189,2.1519261
mp-754301,1.765670218
mp-755449,1.754118422
mp-755469,2.357017
mp-755837,1.873602383
mp-756717,1.927986297
mp-759172,2.931942008
mp-759397,2.61622
mp-761118,2.675013767
mp-766597,1.948281875
mp-768058,2.488106692
mp-768989,1.734978744
mp-777350,2.152135522
mp-777860,2.702121637
mp-778090,1.888896256
mp-779165,2.784967683
mp-780692,2.142665953
mp-782634,2.224621278
mp-8084,2.872471756
mp-849399,2.253347782
mp-862792,2.832960797
mp-866637,2.532285483
mp-8882,2.048224872
mp-9872,1.924956986
mp-999474,2.773865822
mvc-8904,2.823924644
mvc-9024,2.485491947
mp-1020663,2.653697467
mp-1037136,2.004694564
mp-1040003,2.395524994
mp-1069771,1.887629286
mp-1095705,1.948978269
mp-1098707,1.753656219
mp-1120745,2.658034819
mp-1175629,2.203877278
mp-1176172,1.745703286
mp-1176757,2.412245203
mp-1177320,2.484893081
mp-1180848,2.626964761
mp-1181781,1.897019897
mp-1190594,2.227146383
mp-1192914,2.653241786
mp-1194789,2.301692544
mp-1197698,1.799700633
mp-1199815,2.733530322
mp-1203442,2.711448708
mp-1203785,2.367755772
mp-1205585,2.130335336
mp-1207470,2.764790297
mp-1210124,2.286400886
mp-1213712,2.624576347
mp-1218837,2.042032928
mp-1219132,1.749582692
mp-1225691,1.807035025
mp-1225724,2.247444042
mp-1227970,2.756627128
mp-1245203,2.255441611
mp-1246788,2.190418358
mp-1262565,1.9993955
mp-1289672,1.860418615
mp-1316404,2.714154064
mp-1321088,2.277622606
mp-13385,2.663556581
mp-14092,2.393393975
mp-17473,1.880604744
mp-20161,2.886520925
mp-24116,2.184406169
mp-27255,1.923568431
mp-504908,2.434225
mp-5114,2.646447078
mp-531963,2.918362242
mp-542482,2.222825225
mp-546625,2.543988
mp-558108,2.775640769
mp-636934,2.368214661
mp-684120,2.256525428
mp-686765,2.557542242
mp-722910,2.791434747
mp-740758,2.926974317
mp-753065,1.833667639
mp-755493,2.829430331
mp-755825,2.563672117
mp-760156,2.171833925
mp-761198,2.507856878
mp-763344,2.207874097
mp-768420,2.347435103
mp-768421,2.287910458
mp-769222,2.021541958
mp-770849,2.325544978
mp-772334,2.344441481
mp-8085,2.347298672
mp-865956,1.772980883
mp-866690,2.864439706
mp-868012,2.140732325
mp-8986,1.785529614
mp-961649,1.862474547
mp-971661,2.056816094
mp-995214,2.681680664
mvc-6638,1.914854722
mp-1029862,2.344592747
mp-1101283,2.108927281
mp-1175575,2.327796217
mp-1175745,2.323101744
mp-1176678,2.859222872
mp-1177498,1.994793172
mp-1177601,1.752908142
mp-1190962,2.424908403
mp-1193583,2.626537672
mp-1198529,2.231258158
mp-1199971,2.707912822
mp-1211124,2.611117458
mp-1214780,2.688396486
mp-1219689,2.124975933
mp-1220176,1.726927308
mp-1222306,2.024607053
mp-1228897,2.150357575
mp-1245256,1.904947306
mp-1263117,2.120912728
mp-1295016,1.991210033
mp-1314858,1.977285944
mp-14780,1.994476214
mp-1569254,2.009489983
mp-16037,1.879496275
mp-18132,2.618089883
mp-19000,2.918137287
mp-19851,2.170921972
mp-21083,1.907541836
mp-2234,2.328543244
mp-26818,2.345267739
mp-27366,1.922393044
mp-27962,2.089028844
mp-28860,2.177302778
mp-28931,2.191635244
mp-29898,1.890452836
mp-30100,2.590301978
mp-473,2.930431628
mp-510347,1.967261344
mp-555658,1.783679067
mp-561710,2.604851094
mp-567269,2.656075342
mp-568742,2.205608908
mp-569826,2.630165994
mp-570964,2.696552242
mp-571240,2.98744645
mp-572864,2.966421719
mp-651461,2.405852458
mp-652494,2.12106955
mp-6599,2.276096369
mp-676581,2.036547211
mp-7482,2.559452719
mp-754384,2.077240342
mp-754555,2.750344172
mp-754654,2.745342056
mp-756008,2.565566828
mp-756478,2.457139039
mp-756692,2.883371939
mp-757987,1.710942953
mp-759091,1.983377867
mp-759297,2.010417194
mp-759542,1.835049489
mp-761042,2.285366789
mp-763215,2.688762731
mp-768397,2.354331847
mp-772290,2.664405867
mp-776414,2.377104092
mp-777513,2.049179117
mp-777837,2.514782608
mp-780707,2.014634122
mp-867535,2.037878978
mp-867665,2.658323561
mp-8965,2.668465228
mvc-1255,1.773257456
mvc-1659,2.571017081
mp-1099902,1.845583389
mp-1173192,2.934838814
mp-1174110,1.813278508
mp-1175024,2.171654656
mp-1178070,2.215941614
mp-1181024,2.525009783
mp-1182768,2.916133514
mp-1186597,2.914974378
mp-1189343,2.343807567
mp-1189356,2.546165558
mp-1196166,2.832075386
mp-1201731,2.994970056
mp-1203759,2.813570664
mp-1204426,1.850237914
mp-1205388,2.399714472
mp-1205569,2.337437156
mp-1207387,1.814814381
mp-1208370,2.425543128
mp-1209543,2.601201461
mp-1214080,2.585968372
mp-1215742,2.970290906
mp-1224543,2.289879511
mp-1232388,2.63692575
mp-1570813,2.456494067
mp-17282,2.20993169
mp-18422,2.996663344
mp-19504,2.908463185
mp-21604,1.8255044
mp-27725,2.967659761
mp-29566,1.783360669
mp-32123,2.483492078
mp-406,1.995798567
mp-505751,2.550143478
mp-530885,2.313342633
mp-541155,1.700817306
mp-546152,2.486692228
mp-553971,2.990560586
mp-554724,2.545811633
mp-555823,2.496538889
mp-557282,2.917911078
mp-559736,2.869472431
mp-561139,2.660215831
mp-567743,1.712330419
mp-569124,2.854472003
mp-569890,2.426955658
mp-600237,1.734100689
mp-624200,2.18180139
mp-669564,2.264514097
mp-674964,2.402567567
mp-753466,2.379211183
mp-753473,2.478878369
mp-754419,2.518418389
mp-755205,2.699219589
mp-757811,2.946609897
mp-758811,2.097345078
mp-764941,2.463113189
mp-768368,2.276079128
mp-768487,2.596719117
mp-768544,2.121779064
mp-774314,1.872591006
mp-776128,2.722670544
mp-777641,2.211295425
mp-777884,2.51074665
mp-780773,1.777796303
mp-781611,2.880805481
mvc-10169,2.052605996
mvc-2652,2.305963414
mvc-6525,1.708087358
mp-1029633,2.311743211
mp-1101173,1.844585108
mp-1105142,2.293900022
mp-1105239,2.282032529
mp-1106201,2.117983228
mp-1111197,1.897478406
mp-1174312,2.916210844
mp-1175537,1.75123925
mp-1176453,1.895124797
mp-1176743,2.162992406
mp-1180700,2.00826765
mp-1195597,2.290364692
mp-1196300,1.832978808
mp-1202376,2.178620625
mp-1210634,2.9897776
mp-1211111,2.629586425
mp-1220834,2.192915481
mp-1222972,2.947532361
mp-1225783,1.884820628
mp-1228084,2.097525853
mp-1247369,2.827462386
mp-1278537,2.265277056
mp-22173,2.9247835
mp-2798,2.690404225
mp-4547,2.992117047
mp-505209,2.047064594
mp-553913,1.988200042
mp-555543,2.938241608
mp-555583,2.933155231
mp-556215,2.278002581
mp-556552,2.130161956
mp-558324,1.754472075
mp-567983,1.975493075
mp-571502,2.348580881
mp-608594,2.688201017
mp-621112,2.998423167
mp-626270,2.925418397
mp-629430,2.135363397
mp-675493,2.464904775
mp-694557,2.042510297
mp-706258,2.912685569
mp-753908,2.213532764
mp-754014,2.144544706
mp-754953,2.270182772
mp-755375,1.869285972
mp-760182,2.782758633
mp-761028,1.773453515
mp-762897,2.677523289
mp-762996,2.710483064
mp-763291,1.823527339
mp-763787,2.292888031
mp-764397,2.105377003
mp-768501,1.829367394
mp-768539,1.730855972
mp-770744,2.73529625
mp-770781,2.195065611
mp-770818,2.320745544
mp-773517,2.038542331
mp-774043,2.057215297
mp-774243,2.588954636
mp-776293,1.868969375
mp-776557,2.963019192
mp-849690,2.817016572
mp-865980,2.580690856
mp-866829,1.874979097
mp-9145,2.501725611
mp-9576,2.3959701
mp-1018099,2.167367139
mp-1075956,1.843654392
mp-1105628,2.265283364
mp-1111940,2.188846072
mp-1174288,2.198716647
mp-1175461,2.623022458
mp-1177166,2.206667517
mp-1178210,2.357923572
mp-1178261,1.962283125
mp-1195765,2.822997497
mp-1196396,1.739223889
mp-1202862,2.605819456
mp-1204773,2.224135456
mp-1205337,1.951885828
mp-1205415,2.130078719
mp-1213890,2.813551431
mp-1216554,2.706774903
mp-1223661,2.6268333
mp-1223904,2.777579233
mp-1227674,2.539464575
mp-1245619,2.022214
mp-1251643,2.957259239
mp-1301722,2.709548531
mp-1302405,2.188379847
mp-17982,2.287563003
mp-20187,2.794313972
mp-22857,1.718656783
mp-26834,2.779214447
mp-27628,2.054288553
mp-28208,1.869716772
mp-29337,2.217250519
mp-34140,2.749919169
mp-556056,2.7729843
mp-559788,2.444862139
mp-561051,2.853558144
mp-683684,2.225973289
mp-683929,2.236127483
mp-707264,1.916848319
mp-744721,1.856463756
mp-753457,2.640397014
mp-755940,1.796095617
mp-756322,2.60610035
mp-758462,1.725067203
mp-759471,2.972278958
mp-760262,2.483375342
mp-760678,2.934148683
mp-762292,2.223165056
mp-765512,2.266788708
mp-768449,2.376528603
mp-768688,2.400730961
mp-770633,2.196861206
mp-772920,2.003035256
mp-774252,1.991646497
mp-774413,1.727058069
mp-776068,2.288122339
mp-780689,2.140644619
mp-780740,2.058453606
mvc-1387,2.978196872
mvc-641,2.620821822
mvc-9019,2.168260911
mp-1018888,2.408350133
mp-1029474,2.78739955
mp-1036233,1.921706569
mp-10381,2.228178478
mp-1095707,2.472432164
mp-1100520,1.982860864
mp-1104271,2.661801047
mp-1106293,1.779551406
mp-1113717,2.177402692
mp-1174064,1.961382278
mp-1175417,2.279909992
mp-1175591,2.024398144
mp-1175785,2.202644967
mp-1176495,1.859789933
mp-1176750,1.912703897
mp-1196140,2.371044236
mp-1200706,2.858608053
mp-1207936,2.483448669
mp-1210915,1.930594828
mp-1219602,2.47285445
mp-1221291,2.996745753
mp-1226384,1.786848411
mp-1227736,2.153682283
mp-1227869,2.697459886
mp-1237824,2.078470458
mp-1248182,2.870891025
mp-1274542,2.950790717
mp-1317623,2.273646367
mp-1379,1.868483097
mp-1661337,2.293501367
mp-16673,2.232870519
mp-17916,2.025661761
mp-22976,2.181524236
mp-27331,1.759480225
mp-30303,1.811930689
mp-33406,2.617876778
mp-35493,2.215776775
mp-541819,2.676803433
mp-553964,2.449398492
mp-559318,2.242723947
mp-570226,2.008147247
mp-571464,1.960165967
mp-581738,2.818267769
mp-581749,2.26364755
mp-6183,1.791256858
mp-642318,2.184004817
mp-648157,2.728224178
mp-676563,2.286451947
mp-685478,2.862624197
mp-705555,2.256624525
mp-705588,1.951464253
mp-735476,2.519328972
mp-753055,2.464521717
mp-753531,2.856796236
mp-754264,2.153130106
mp-754270,2.759314108
mp-754879,2.037470125
mp-755258,2.628086575
mp-756022,1.859445347
mp-756835,1.740693381
mp-757797,1.783609058
mp-758726,1.860732928
mp-759009,2.169244383
mp-760977,2.663620044
mp-761200,2.254903039
mp-766124,2.240634486
mp-767601,2.177031986
mp-768871,2.293633006
mp-771122,2.849973561
mp-771308,2.260607778
mp-772256,2.812302242
mp-773191,2.067248642
mp-774403,2.694243431
mp-779449,2.773668006
mp-780671,1.839420325
mp-781014,2.739808322
mp-849763,2.284509633
mp-9274,2.195704364
mp-989194,2.114830719
mvc-10351,2.264213983
mvc-3744,2.297694958
mvc-9505,2.489937103
mp-1025162,2.024819544
mp-1078600,2.010790931
mp-1079656,1.856788794
mp-1102208,2.614324614
mp-1111690,2.673374778
mp-1113920,1.761276928
mp-1114626,2.26124085
mp-1174511,2.246046667
mp-1175365,2.1831629
mp-1176200,1.788868914
mp-1176383,1.725663528
mp-1179786,2.891645825
mp-1182242,2.124159261
mp-1192181,2.675293719
mp-1193277,2.376521614
mp-1200720,2.491903119
mp-1201413,2.878362147
mp-1209746,1.744116428
mp-1212974,1.905955519
mp-1219328,2.901962317
mp-1220004,2.665097308
mp-1222679,2.634747553
mp-1223840,1.775772661
mp-1224786,2.235263831
mp-1232294,2.401224969
mp-1246987,1.989427003
mp-1279798,2.065878236
mp-13836,1.841450656
mp-13995,2.255803044
mp-15649,1.85620185
mp-1667016,2.208118925
mp-1806,2.392386614
mp-19141,2.108776417
mp-20076,2.913230975
mp-20445,1.72349184
mp-21665,2.74011665
mp-22175,1.825173442
mp-28222,2.641706883
mp-32055,2.5413664
mp-32736,2.433851844
mp-504351,2.752032261
mp-556411,2.487846561
mp-673245,2.0651044
mp-676325,2.619962317
mp-677431,2.881865728
mp-680676,1.710456514
mp-705558,1.843236325
mp-752702,2.742907353
mp-753648,2.575858983
mp-755224,2.883150456
mp-755312,1.973525031
mp-756140,2.172264658
mp-758595,2.802868711
mp-758648,2.060957928
mp-759955,2.033816625
mp-761277,2.745870092
mp-763436,1.884573142
mp-765688,1.723355475
mp-765999,2.81410185
mp-766984,2.974908725
mp-770912,2.440527444
mp-778623,1.986237469
mp-780314,2.535611917
mp-780730,2.198035614
mp-862670,2.004311547
mp-863039,2.033910089
mp-866066,2.435779406
mp-9640,2.256317886
mvc-14848,2.092302806
mp-1016884,1.993001725
mp-1036367,1.952275219
mp-1036845,2.818133014
mp-1097229,1.902508117
mp-1101714,1.798435578
mp-1174259,1.747949381
mp-1174361,1.967005831
mp-1175668,1.797297281
mp-1181264,2.973690308
mp-1181805,1.821329984
mp-1185953,1.867103675
mp-1190796,2.351146247
mp-1192676,2.041945831
mp-1198361,2.245295056
mp-1201737,1.937419664
mp-1210823,1.945578339
mp-1212100,2.443327486
mp-1221831,2.644565756
mp-1223295,2.781565533
mp-1225955,1.882757103
mp-1228722,2.273716378
mp-1244586,1.831474389
mp-1245444,1.955567681
mp-1282494,2.293389492
mp-19096,2.770716969
mp-19304,2.816692975
mp-19414,2.406129133
mp-22574,2.057702597
mp-2412,1.933798011
mp-28556,2.103574736
mp-29084,2.564986736
mp-31134,2.039004872
mp-34038,2.345261806
mp-540785,2.378774414
mp-542791,2.729765428
mp-545659,2.806084028
mp-553907,2.659867781
mp-559122,2.304727228
mp-568313,2.942090689
mp-568612,2.962572106
mp-569454,2.821858797
mp-569484,1.858324092
mp-621964,2.922813314
mp-685992,1.731255503
mp-6942,2.219738144
mp-695694,2.501808158
mp-752564,2.294435922
mp-752866,2.254589572
mp-755527,2.335612586
mp-755912,2.604258794
mp-758669,2.118277039
mp-759256,2.333532064
mp-759412,1.9271365
mp-759463,2.810689028
mp-759973,2.097406325
mp-760168,2.079393124
mp-764044,2.311557119
mp-766097,2.09380215
mp-769527,2.023097
mp-771262,1.752198428
mp-778325,2.275426886
mp-779987,2.809660875
mp-863695,2.884626608
mp-971712,2.340737394
mp-974434,1.975156461
mp-9765,2.414935553
mvc-10078,1.823628667
mvc-6391,2.919610228
mp-1174410,1.989711436
mp-1175978,1.944042906
mp-1176768,2.323576231
mp-1177550,2.512443319
mp-1178206,2.344814875
mp-11902,2.241453874
mp-1191826,2.496779067
mp-1195701,2.124876156
mp-1196035,1.877902053
mp-1196281,2.819366053
mp-1205087,1.802997425
